GlobalFacilityID,MonthYear,PatientVolume
4218,2/1/2023,836
7560,2/1/2023,895
494382,2/1/2023,35
2590,2/1/2023,3304
3042,2/1/2023,1285
1428,2/1/2023,1846
488496,2/1/2023,1508
272550,2/1/2023,5609
5719,2/1/2023,2267
8,2/1/2023,491
4044,2/1/2023,373
491469,2/1/2023,436
494364,2/1/2023,6126
488637,2/1/2023,688
30588,2/1/2023,2462
494560,2/1/2023,696
1441,2/1/2023,1979
2586,2/1/2023,1553
9878,2/1/2023,3025
50,2/1/2023,1832
5645,2/1/2023,2169
302425,2/1/2023,757
251935,2/1/2023,449
490373,2/1/2023,156
217368,2/1/2023,602
2364,2/1/2023,595
395470,2/1/2023,1856
490006,2/1/2023,13
1463,2/1/2023,4957
6126,2/1/2023,965
8804,2/1/2023,984
489726,2/1/2023,648
2494,2/1/2023,1134
475748,2/1/2023,703
3326,2/1/2023,1448
484360,2/1/2023,99
3314,2/1/2023,2611
4904,2/1/2023,687
2513,2/1/2023,2418
5360,2/1/2023,649
9057,2/1/2023,256
1163,2/1/2023,2284
2392,2/1/2023,961
4502,2/1/2023,1060
1633,2/1/2023,247
493430,2/1/2023,769
488965,2/1/2023,1124
1208,2/1/2023,3639
488546,2/1/2023,2940
416689,2/1/2023,377
483471,2/1/2023,2292
489668,2/1/2023,573
1820,2/1/2023,1739
2461,2/1/2023,1336
2312,2/1/2023,815
205052,2/1/2023,3057
485492,2/1/2023,924
2103,2/1/2023,1224
475750,2/1/2023,2188
6105,2/1/2023,1088
483485,2/1/2023,169
1113,2/1/2023,2555
5634,2/1/2023,3109
9078,2/1/2023,1951
249,2/1/2023,2875
3228,2/1/2023,840
2377,2/1/2023,998
5338,2/1/2023,3124
2498,2/1/2023,792
3386,2/1/2023,775
183768,2/1/2023,942
42,2/1/2023,3133
6289,2/1/2023,1126
2562,2/1/2023,3190
2569,2/1/2023,975
6108,2/1/2023,1140
494000,2/1/2023,33
480170,2/1/2023,809
1648,2/1/2023,1648
2443,2/1/2023,1457
475747,2/1/2023,6747
488636,2/1/2023,634
494100,2/1/2023,1337
6513,2/1/2023,965
5886,2/1/2023,2696
130573,2/1/2023,2424
1676,2/1/2023,1907
187,2/1/2023,1323
1395,2/1/2023,3553
3652,2/1/2023,415
6074,2/1/2023,811
8517,2/1/2023,3804
298263,2/1/2023,52
5380,2/1/2023,3057
29,2/1/2023,1401
493998,2/1/2023,163
1097,2/1/2023,4123
484359,2/1/2023,962
6475,2/1/2023,363
489595,2/1/2023,1638
3434,2/1/2023,3223
2423,2/1/2023,1395
478085,2/1/2023,3128
2518,2/1/2023,2128
2491,2/1/2023,1820
3392,2/1/2023,4636
2372,2/1/2023,866
1499,2/1/2023,2752
486737,2/1/2023,1931
1523,2/1/2023,2193
9961,2/1/2023,2652
323420,2/1/2023,4923
1796,2/1/2023,1539
2609,2/1/2023,3631
469582,2/1/2023,4430
2361,2/1/2023,2046
488495,2/1/2023,1387
2602,2/1/2023,2357
2563,2/1/2023,2895
1198,2/1/2023,1642
5483,2/1/2023,666
435704,2/1/2023,938
3657,2/1/2023,1409
21,2/1/2023,986
1491,2/1/2023,2192
6295,2/1/2023,1284
3333,2/1/2023,942
2557,2/1/2023,953
1240,2/1/2023,4459
4135,2/1/2023,1948
489789,2/1/2023,221
2598,2/1/2023,1507
494671,2/1/2023,414
255703,2/1/2023,751
458223,2/1/2023,202
2439,2/1/2023,1245
478082,2/1/2023,1454
461391,2/1/2023,2035
483465,2/1/2023,42
493936,2/1/2023,54
36,2/1/2023,587
120936,2/1/2023,220
4525,2/1/2023,2820
1453,2/1/2023,848
3232,2/1/2023,840
490914,2/1/2023,754
6114,2/1/2023,1313
5187,2/1/2023,1099
2355,2/1/2023,1235
3407,2/1/2023,3804
475749,2/1/2023,1880
2474,2/1/2023,4282
491417,2/1/2023,906
8816,2/1/2023,253
494427,2/1/2023,193
183,2/1/2023,407
494031,2/1/2023,52
200276,2/1/2023,483
3665,2/1/2023,1967
416680,2/1/2023,559
4594,2/1/2023,213
2336,2/1/2023,1028
1422,2/1/2023,666
204,2/1/2023,625
488739,2/1/2023,2919
11420,2/1/2023,3083
213,2/1/2023,2506
484545,2/1/2023,11
494362,2/1/2023,2381
198,2/1/2023,2544
5433,2/1/2023,1286
469600,2/1/2023,1668
72395,2/1/2023,1853
226558,2/1/2023,26
45,2/1/2023,725
194,3/1/2023,3645
1890,3/1/2023,732
484546,3/1/2023,235
416735,3/1/2023,4208
182,3/1/2023,1221
475746,3/1/2023,1873
486844,3/1/2023,574
488639,3/1/2023,2265
692,3/1/2023,654
5377,3/1/2023,3090
1260,3/1/2023,3856
494867,3/1/2023,4037
168435,3/1/2023,1588
7150,3/1/2023,1715
494361,3/1/2023,1639
50,3/1/2023,2181
8804,3/1/2023,1074
245,3/1/2023,1678
10267,3/1/2023,2252
494671,3/1/2023,454
2534,3/1/2023,3069
6182,3/1/2023,605
1246,3/1/2023,4857
5819,3/1/2023,2162
2451,3/1/2023,1609
3035,3/1/2023,1398
3559,3/1/2023,736
494827,3/1/2023,39
227520,3/1/2023,1621
1457,3/1/2023,2379
2464,3/1/2023,241
494382,3/1/2023,38
489726,3/1/2023,701
21,3/1/2023,1054
488496,3/1/2023,1663
9878,3/1/2023,3470
2513,3/1/2023,2599
491417,3/1/2023,966
491469,3/1/2023,487
2590,3/1/2023,3693
484584,3/1/2023,2390
1441,3/1/2023,2181
3042,3/1/2023,1408
2563,3/1/2023,3291
494363,3/1/2023,2074
494364,3/1/2023,5719
1428,3/1/2023,2221
4218,3/1/2023,948
1463,3/1/2023,5455
2586,3/1/2023,1731
4044,3/1/2023,446
5645,3/1/2023,2279
475748,3/1/2023,760
3326,3/1/2023,1693
255703,3/1/2023,872
484360,3/1/2023,97
10876,3/1/2023,2782
1806,3/1/2023,617
5359,3/1/2023,1542
490373,3/1/2023,146
3458,3/1/2023,464
5360,3/1/2023,708
489789,3/1/2023,194
4525,3/1/2023,3160
488739,3/1/2023,3274
7560,3/1/2023,1120
7198,3/1/2023,2584
5187,3/1/2023,1107
416680,3/1/2023,574
1208,3/1/2023,4068
272550,3/1/2023,6487
5719,3/1/2023,2463
6124,3/1/2023,1678
6108,3/1/2023,1314
2461,3/1/2023,1492
1163,3/1/2023,2760
5743,3/1/2023,536
4502,3/1/2023,1189
2312,3/1/2023,931
5886,3/1/2023,2960
475750,3/1/2023,1974
488546,3/1/2023,3343
484544,3/1/2023,3
485492,3/1/2023,1116
483485,3/1/2023,196
1113,3/1/2023,2631
6105,3/1/2023,1212
9078,3/1/2023,2014
5634,3/1/2023,3422
42,3/1/2023,3558
217368,3/1/2023,668
6289,3/1/2023,1439
2443,3/1/2023,1640
8,3/1/2023,581
2364,3/1/2023,690
2572,3/1/2023,2356
483412,3/1/2023,175
183768,3/1/2023,1156
490006,3/1/2023,6
2492,3/1/2023,1522
489595,3/1/2023,1946
3386,3/1/2023,858
187,3/1/2023,1517
12,3/1/2023,1291
484359,3/1/2023,1181
8407,3/1/2023,191
346,3/1/2023,2776
1796,3/1/2023,1645
487006,3/1/2023,2193
486737,3/1/2023,2175
494943,3/1/2023,336
2423,3/1/2023,1612
6475,3/1/2023,367
488965,3/1/2023,1230
1633,3/1/2023,234
1395,3/1/2023,4124
2103,3/1/2023,1253
6074,3/1/2023,863
351095,3/1/2023,1638
3434,3/1/2023,3565
2497,3/1/2023,719
3412,3/1/2023,1058
3652,3/1/2023,562
469582,3/1/2023,4988
298263,3/1/2023,85
5380,3/1/2023,3268
2518,3/1/2023,2411
478085,3/1/2023,3572
2609,3/1/2023,4143
6513,3/1/2023,1078
3392,3/1/2023,5242
2392,3/1/2023,1086
494000,3/1/2023,47
3377,3/1/2023,1550
1499,3/1/2023,2984
1523,3/1/2023,2150
435704,3/1/2023,899
2361,3/1/2023,2444
3657,3/1/2023,1541
2602,3/1/2023,2671
488495,3/1/2023,1512
36,3/1/2023,594
476742,3/1/2023,1327
3333,3/1/2023,1053
4524,3/1/2023,589
130573,3/1/2023,2698
4135,3/1/2023,2153
72395,3/1/2023,1904
493936,3/1/2023,107
484545,3/1/2023,5
493998,3/1/2023,142
2557,3/1/2023,1126
1491,3/1/2023,2429
6295,3/1/2023,1380
1240,3/1/2023,4908
5483,3/1/2023,791
3665,3/1/2023,2158
8816,3/1/2023,290
1648,3/1/2023,1869
1198,3/1/2023,1856
458223,3/1/2023,183
1406,3/1/2023,4248
489792,3/1/2023,25
5433,3/1/2023,1464
480170,3/1/2023,932
3407,3/1/2023,4158
2366,3/1/2023,802
461391,3/1/2023,2138
2598,3/1/2023,1682
475747,3/1/2023,7207
2439,3/1/2023,1402
2474,3/1/2023,4715
2355,3/1/2023,1426
45,3/1/2023,842
1453,3/1/2023,910
494560,3/1/2023,668
483465,3/1/2023,55
490914,3/1/2023,872
494427,3/1/2023,202
6114,3/1/2023,1411
3314,3/1/2023,3079
2528,3/1/2023,1816
488614,3/1/2023,1331
3232,3/1/2023,1036
488637,3/1/2023,753
204,3/1/2023,708
469600,3/1/2023,1720
395470,3/1/2023,2210
2336,3/1/2023,1222
29,3/1/2023,1635
213,3/1/2023,2801
2494,3/1/2023,1350
302425,3/1/2023,788
11420,3/1/2023,3457
1097,3/1/2023,4376
200276,3/1/2023,541
30588,3/1/2023,2644
251935,3/1/2023,501
4904,3/1/2023,751
6126,3/1/2023,1054
3228,3/1/2023,1060
475749,3/1/2023,2207
198,3/1/2023,2824
494362,3/1/2023,2494
483471,3/1/2023,2706
374941,3/1/2023,2153
5539,3/1/2023,3699
2424,3/1/2023,1532
2515,3/1/2023,2726
4594,3/1/2023,270
2541,3/1/2023,2766
80,3/1/2023,2127
6487,3/1/2023,1565
1820,3/1/2023,2056
490140,3/1/2023,112
74,3/1/2023,2091
249,3/1/2023,3261
484982,3/1/2023,2247
183,3/1/2023,489
487747,3/1/2023,921
4451,3/1/2023,2125
364889,3/1/2023,47
90,3/1/2023,2124
1422,3/1/2023,743
489668,3/1/2023,588
4215,3/1/2023,1636
2498,3/1/2023,930
494031,3/1/2023,19
6702,3/1/2023,2146
2390,3/1/2023,525
2569,3/1/2023,1043
6149,3/1/2023,3583
488772,3/1/2023,292
5365,3/1/2023,2326
5813,3/1/2023,1840
226558,3/1/2023,22
41,3/1/2023,520
6132,3/1/2023,1458
488693,3/1/2023,317
5439,3/1/2023,1184
9057,3/1/2023,259
5338,3/1/2023,3359
493933,3/1/2023,354
4504,3/1/2023,579
3382,3/1/2023,999
99359,3/1/2023,6395
5568,3/1/2023,1825
2562,3/1/2023,3727
1502,3/1/2023,335
2372,3/1/2023,957
2435,3/1/2023,1206
59237,3/1/2023,2113
9160,3/1/2023,1053
3400,3/1/2023,1491
488636,3/1/2023,675
5381,3/1/2023,2176
328376,3/1/2023,1475
478082,3/1/2023,1905
494100,3/1/2023,1530
1676,3/1/2023,2184
205052,3/1/2023,3299
2491,3/1/2023,2057
120936,3/1/2023,237
323420,3/1/2023,5542
2402,3/1/2023,1877
458224,3/1/2023,471
416689,3/1/2023,338
8517,3/1/2023,4158
2536,3/1/2023,3065
2341,3/1/2023,437
2377,3/1/2023,1129
9961,3/1/2023,2953
6068,3/1/2023,2333
3580,3/1/2023,1777
6075,3/1/2023,2683
404452,3/1/2023,4384
493430,3/1/2023,918
281717,3/1/2023,2159
475751,3/1/2023,5285
3434,4/1/2023,3656
5645,4/1/2023,2389
217368,4/1/2023,645
2518,4/1/2023,2395
475748,4/1/2023,753
2423,4/1/2023,1502
478085,4/1/2023,3280
1796,4/1/2023,1511
484360,4/1/2023,55
1499,4/1/2023,2915
486737,4/1/2023,2243
226558,4/1/2023,32
489595,4/1/2023,1934
416680,4/1/2023,528
488739,4/1/2023,3026
4525,4/1/2023,3001
6289,4/1/2023,1315
488496,4/1/2023,1665
5187,4/1/2023,1068
488546,4/1/2023,3222
494000,4/1/2023,61
6108,4/1/2023,1217
6513,4/1/2023,1061
2590,4/1/2023,3539
2443,4/1/2023,1599
6475,4/1/2023,365
5886,4/1/2023,3018
491469,4/1/2023,520
491417,4/1/2023,977
4044,4/1/2023,449
1441,4/1/2023,2082
3042,4/1/2023,1447
9878,4/1/2023,3211
1428,4/1/2023,2160
1395,4/1/2023,3959
6074,4/1/2023,781
5634,4/1/2023,3405
483485,4/1/2023,192
1113,4/1/2023,2536
2103,4/1/2023,1250
489668,4/1/2023,477
494361,4/1/2023,1664
249,4/1/2023,3171
2377,4/1/2023,1186
416689,4/1/2023,286
10267,4/1/2023,2137
5819,4/1/2023,2113
1523,4/1/2023,2174
3386,4/1/2023,917
2498,4/1/2023,951
3035,4/1/2023,1405
3559,4/1/2023,646
227520,4/1/2023,1493
2569,4/1/2023,1024
9057,4/1/2023,289
2562,4/1/2023,3515
5338,4/1/2023,3369
2392,4/1/2023,1145
3377,4/1/2023,1506
1163,4/1/2023,2432
2464,4/1/2023,244
483471,4/1/2023,2547
493430,4/1/2023,828
8407,4/1/2023,173
1633,4/1/2023,267
488965,4/1/2023,1119
205052,4/1/2023,2712
484546,4/1/2023,238
298263,4/1/2023,84
1820,4/1/2023,1981
475750,4/1/2023,1805
5377,4/1/2023,3059
2497,4/1/2023,666
469600,4/1/2023,1627
351095,4/1/2023,1731
2451,4/1/2023,1587
204,4/1/2023,700
3652,4/1/2023,511
200276,4/1/2023,536
487006,4/1/2023,2122
2609,4/1/2023,3986
484545,4/1/2023,15
11420,4/1/2023,3379
3392,4/1/2023,4841
469582,4/1/2023,4881
475747,4/1/2023,6418
480170,4/1/2023,894
213,4/1/2023,2739
494362,4/1/2023,2447
45,4/1/2023,858
5433,4/1/2023,1485
461391,4/1/2023,1990
72395,4/1/2023,1999
490914,4/1/2023,892
6114,4/1/2023,1281
187,4/1/2023,1415
346,4/1/2023,2622
3407,4/1/2023,4081
8,4/1/2023,534
5380,4/1/2023,3307
494427,4/1/2023,208
488639,4/1/2023,2147
494943,4/1/2023,255
245,4/1/2023,1698
3232,4/1/2023,983
1648,4/1/2023,1924
494867,4/1/2023,3886
2474,4/1/2023,4433
484359,4/1/2023,1140
3665,4/1/2023,2049
8816,4/1/2023,305
458223,4/1/2023,189
494671,4/1/2023,360
6105,4/1/2023,1116
2598,4/1/2023,1631
489789,4/1/2023,120
9078,4/1/2023,2072
255703,4/1/2023,736
183768,4/1/2023,1037
3228,4/1/2023,935
42,4/1/2023,3332
475749,4/1/2023,2065
4135,4/1/2023,2252
3657,4/1/2023,1499
2602,4/1/2023,2570
488495,4/1/2023,1575
1208,4/1/2023,3721
493936,4/1/2023,115
2563,4/1/2023,3122
483465,4/1/2023,52
2312,4/1/2023,889
2461,4/1/2023,1441
1240,4/1/2023,4622
2557,4/1/2023,1077
4502,4/1/2023,1186
485492,4/1/2023,1001
21,4/1/2023,997
6295,4/1/2023,1335
490006,4/1/2023,30
302425,4/1/2023,769
1422,4/1/2023,711
4215,4/1/2023,1677
30588,4/1/2023,2819
5365,4/1/2023,2404
4594,4/1/2023,277
251935,4/1/2023,388
80,4/1/2023,1966
6068,4/1/2023,2380
2336,4/1/2023,1189
488772,4/1/2023,237
2364,4/1/2023,654
3314,4/1/2023,3165
5813,4/1/2023,1711
198,4/1/2023,2626
2494,4/1/2023,1246
5439,4/1/2023,1168
272550,4/1/2023,6063
74,4/1/2023,2007
5719,4/1/2023,2358
2355,4/1/2023,1282
1502,4/1/2023,344
41,4/1/2023,485
1453,4/1/2023,829
494560,4/1/2023,626
2435,4/1/2023,1176
183,4/1/2023,471
487747,4/1/2023,965
3400,4/1/2023,1508
2424,4/1/2023,1315
328376,4/1/2023,1197
494031,4/1/2023,40
488637,4/1/2023,805
2402,4/1/2023,1915
2492,4/1/2023,1435
6702,4/1/2023,2213
2439,4/1/2023,1315
2390,4/1/2023,528
120936,4/1/2023,226
2572,4/1/2023,2279
2341,4/1/2023,491
484982,4/1/2023,2104
478082,4/1/2023,1697
1198,4/1/2023,1771
6075,4/1/2023,2727
404452,4/1/2023,3963
475751,4/1/2023,5161
493933,4/1/2023,357
483412,4/1/2023,171
6132,4/1/2023,1447
36,4/1/2023,544
90,4/1/2023,1877
29,4/1/2023,1436
9160,4/1/2023,1012
1097,4/1/2023,4298
6124,4/1/2023,1664
5381,4/1/2023,2044
4451,4/1/2023,1990
2541,4/1/2023,2548
490140,4/1/2023,99
3412,4/1/2023,1047
5483,4/1/2023,714
435704,4/1/2023,963
12,4/1/2023,1278
1491,4/1/2023,2302
5743,4/1/2023,530
6487,4/1/2023,1481
3333,4/1/2023,991
8804,4/1/2023,1061
2491,4/1/2023,1810
458224,4/1/2023,424
1463,4/1/2023,5215
2536,4/1/2023,2957
8517,4/1/2023,4081
5360,4/1/2023,710
9961,4/1/2023,2921
3326,4/1/2023,1641
3580,4/1/2023,1739
7560,4/1/2023,1018
1457,4/1/2023,2340
489726,4/1/2023,753
2513,4/1/2023,2459
490373,4/1/2023,137
281717,4/1/2023,2156
323420,4/1/2023,5219
130573,4/1/2023,2564
194,4/1/2023,3476
59237,4/1/2023,2120
494382,4/1/2023,33
5568,4/1/2023,1849
2361,4/1/2023,2318
2372,4/1/2023,962
493998,4/1/2023,109
488636,4/1/2023,619
3382,4/1/2023,961
416735,4/1/2023,4225
99359,4/1/2023,6255
182,4/1/2023,1311
486844,4/1/2023,469
494100,4/1/2023,1449
1676,4/1/2023,2050
50,4/1/2023,2168
4218,4/1/2023,1051
692,4/1/2023,612
494364,4/1/2023,5541
1406,4/1/2023,3975
1806,4/1/2023,497
6149,4/1/2023,3548
395470,4/1/2023,2053
2534,4/1/2023,3156
489792,4/1/2023,34
10876,4/1/2023,2537
6182,4/1/2023,585
5359,4/1/2023,1535
484584,4/1/2023,2392
3458,4/1/2023,433
2515,4/1/2023,2476
1246,4/1/2023,4502
6126,4/1/2023,986
494827,4/1/2023,35
7198,4/1/2023,2454
4504,4/1/2023,530
2366,4/1/2023,742
4904,4/1/2023,668
1890,4/1/2023,642
4524,4/1/2023,544
364889,4/1/2023,43
476742,4/1/2023,1163
5539,4/1/2023,3522
488693,4/1/2023,291
374941,4/1/2023,2230
1260,4/1/2023,3748
2528,4/1/2023,1752
168435,4/1/2023,1554
475746,4/1/2023,1885
2586,4/1/2023,1728
7150,4/1/2023,1720
488614,4/1/2023,1266
494363,4/1/2023,2159
490006,5/1/2023,20
302425,5/1/2023,801
2572,5/1/2023,2390
4215,5/1/2023,1772
1422,5/1/2023,815
5365,5/1/2023,2405
488772,5/1/2023,296
30588,5/1/2023,2986
484982,5/1/2023,2172
4594,5/1/2023,298
251935,5/1/2023,497
6068,5/1/2023,2368
41,5/1/2023,464
2364,5/1/2023,698
5813,5/1/2023,1868
198,5/1/2023,2761
2494,5/1/2023,1316
5439,5/1/2023,1269
4504,5/1/2023,569
364889,5/1/2023,55
272550,5/1/2023,6258
2355,5/1/2023,1344
5719,5/1/2023,2608
1502,5/1/2023,352
3314,5/1/2023,3523
1453,5/1/2023,908
494560,5/1/2023,714
3400,5/1/2023,1550
2435,5/1/2023,1206
183,5/1/2023,537
80,5/1/2023,2112
487747,5/1/2023,1031
2424,5/1/2023,1490
328376,5/1/2023,1398
74,5/1/2023,2139
490140,5/1/2023,112
494031,5/1/2023,41
488637,5/1/2023,730
2402,5/1/2023,1880
6702,5/1/2023,2195
2390,5/1/2023,584
2492,5/1/2023,1580
2497,5/1/2023,644
120936,5/1/2023,254
2341,5/1/2023,478
478082,5/1/2023,1596
1198,5/1/2023,1664
6075,5/1/2023,2527
404452,5/1/2023,4106
475751,5/1/2023,5477
493933,5/1/2023,354
483412,5/1/2023,168
6132,5/1/2023,1495
3333,5/1/2023,1029
12,5/1/2023,1236
346,5/1/2023,2643
2541,5/1/2023,2696
9160,5/1/2023,1163
6124,5/1/2023,1675
5381,5/1/2023,2128
4451,5/1/2023,2120
90,5/1/2023,2127
5743,5/1/2023,519
3412,5/1/2023,1100
1491,5/1/2023,2528
435704,5/1/2023,925
6487,5/1/2023,1558
8804,5/1/2023,1096
2491,5/1/2023,1989
494361,5/1/2023,1663
50,5/1/2023,2187
3326,5/1/2023,1813
489792,5/1/2023,29
458224,5/1/2023,456
10267,5/1/2023,2188
1463,5/1/2023,5761
2536,5/1/2023,3203
8517,5/1/2023,4297
5360,5/1/2023,774
9961,5/1/2023,3144
3580,5/1/2023,1879
7560,5/1/2023,1072
494827,5/1/2023,35
2513,5/1/2023,2580
227520,5/1/2023,1525
489726,5/1/2023,666
490373,5/1/2023,127
281717,5/1/2023,1965
1457,5/1/2023,2415
130573,5/1/2023,2832
194,5/1/2023,3709
5568,5/1/2023,1948
494382,5/1/2023,51
59237,5/1/2023,2297
8,5/1/2023,584
2361,5/1/2023,2503
476742,5/1/2023,1257
488636,5/1/2023,592
3382,5/1/2023,1017
493998,5/1/2023,115
99359,5/1/2023,6764
416735,5/1/2023,3597
182,5/1/2023,1335
486844,5/1/2023,485
494100,5/1/2023,1543
4218,5/1/2023,1098
7150,5/1/2023,1640
692,5/1/2023,610
494364,5/1/2023,5969
1406,5/1/2023,4341
1806,5/1/2023,570
6149,5/1/2023,3700
395470,5/1/2023,2031
2534,5/1/2023,3148
484365,5/1/2023,15
10876,5/1/2023,2618
6182,5/1/2023,585
5359,5/1/2023,1533
484584,5/1/2023,2484
3458,5/1/2023,467
2515,5/1/2023,2676
1246,5/1/2023,4935
6126,5/1/2023,1030
7198,5/1/2023,2678
2366,5/1/2023,791
4904,5/1/2023,674
1890,5/1/2023,737
4524,5/1/2023,580
488496,5/1/2023,1889
374941,5/1/2023,2312
5539,5/1/2023,4143
488693,5/1/2023,276
1260,5/1/2023,3758
2528,5/1/2023,1929
168435,5/1/2023,1790
475746,5/1/2023,1613
3042,5/1/2023,1645
2586,5/1/2023,1709
494363,5/1/2023,2109
488614,5/1/2023,1356
483485,5/1/2023,187
5645,5/1/2023,2558
217368,5/1/2023,695
2518,5/1/2023,2477
2423,5/1/2023,1612
478085,5/1/2023,3023
475748,5/1/2023,712
183768,5/1/2023,998
1796,5/1/2023,1586
484360,5/1/2023,82
1499,5/1/2023,3194
486737,5/1/2023,2375
3386,5/1/2023,928
488739,5/1/2023,3275
226558,5/1/2023,30
489595,5/1/2023,2123
416680,5/1/2023,634
6289,5/1/2023,1458
5187,5/1/2023,1183
1163,5/1/2023,2634
488546,5/1/2023,3301
9057,5/1/2023,352
494000,5/1/2023,53
6108,5/1/2023,1283
1208,5/1/2023,3770
1441,5/1/2023,2168
6513,5/1/2023,1116
2590,5/1/2023,3818
2443,5/1/2023,1693
5886,5/1/2023,3186
6475,5/1/2023,413
491469,5/1/2023,526
491417,5/1/2023,1041
4044,5/1/2023,464
9878,5/1/2023,3605
1428,5/1/2023,2205
6074,5/1/2023,839
475750,5/1/2023,1813
5634,5/1/2023,3868
3434,5/1/2023,3716
1113,5/1/2023,2441
2103,5/1/2023,1443
489668,5/1/2023,502
249,5/1/2023,3346
2377,5/1/2023,1191
416689,5/1/2023,355
5819,5/1/2023,2340
1523,5/1/2023,2400
2498,5/1/2023,1037
3559,5/1/2023,714
3035,5/1/2023,1599
323420,5/1/2023,5729
2569,5/1/2023,1032
2562,5/1/2023,3814
2392,5/1/2023,1222
5338,5/1/2023,3563
3377,5/1/2023,1668
2464,5/1/2023,246
483471,5/1/2023,2611
2372,5/1/2023,1030
493430,5/1/2023,884
1633,5/1/2023,267
8407,5/1/2023,220
29,5/1/2023,1649
488965,5/1/2023,966
1097,5/1/2023,4177
1676,5/1/2023,2194
205052,5/1/2023,3002
298263,5/1/2023,96
484546,5/1/2023,216
1820,5/1/2023,1994
1395,5/1/2023,4148
5377,5/1/2023,3225
458223,5/1/2023,192
2439,5/1/2023,1422
351095,5/1/2023,1798
469600,5/1/2023,1746
2451,5/1/2023,1735
204,5/1/2023,834
3652,5/1/2023,508
5380,5/1/2023,3434
200276,5/1/2023,510
487006,5/1/2023,2236
484545,5/1/2023,4
2609,5/1/2023,4053
11420,5/1/2023,3545
3392,5/1/2023,5251
469582,5/1/2023,4993
494362,5/1/2023,2476
480170,5/1/2023,822
475747,5/1/2023,6741
213,5/1/2023,3057
5433,5/1/2023,1577
461391,5/1/2023,2015
4135,5/1/2023,2301
36,5/1/2023,606
72395,5/1/2023,1977
490914,5/1/2023,919
6114,5/1/2023,1342
45,5/1/2023,889
187,5/1/2023,1524
2602,5/1/2023,2776
3407,5/1/2023,4297
493936,5/1/2023,120
494427,5/1/2023,200
488639,5/1/2023,2277
494943,5/1/2023,252
245,5/1/2023,1840
1648,5/1/2023,1988
494867,5/1/2023,4088
5483,5/1/2023,753
484359,5/1/2023,1163
3665,5/1/2023,2080
8816,5/1/2023,318
494671,5/1/2023,399
6105,5/1/2023,1105
2598,5/1/2023,1696
489789,5/1/2023,200
9078,5/1/2023,2402
42,5/1/2023,3344
255703,5/1/2023,959
2336,5/1/2023,1149
3228,5/1/2023,1074
475749,5/1/2023,1991
4525,5/1/2023,3079
21,5/1/2023,1101
3657,5/1/2023,1623
488495,5/1/2023,1596
2563,5/1/2023,3264
483465,5/1/2023,45
2312,5/1/2023,925
2461,5/1/2023,1533
1240,5/1/2023,4743
2557,5/1/2023,1112
4502,5/1/2023,1259
485492,5/1/2023,1041
3232,5/1/2023,1065
2474,5/1/2023,4785
6295,5/1/2023,1502
281717,6/1/2023,1764
346,6/1/2023,2502
4218,6/1/2023,1050
7560,6/1/2023,974
90,6/1/2023,2203
59237,6/1/2023,1982
3382,6/1/2023,949
374941,6/1/2023,2114
5381,6/1/2023,1913
5568,6/1/2023,1943
488693,6/1/2023,221
494364,6/1/2023,5544
494363,6/1/2023,1844
2402,6/1/2023,1897
12,6/1/2023,1182
3412,6/1/2023,965
6149,6/1/2023,3460
483412,6/1/2023,180
351095,6/1/2023,1610
2341,6/1/2023,429
475751,6/1/2023,5431
2492,6/1/2023,1463
5359,6/1/2023,1468
2497,6/1/2023,697
1806,6/1/2023,557
484584,6/1/2023,2358
3458,6/1/2023,399
458224,6/1/2023,447
487006,6/1/2023,1994
9160,6/1/2023,1023
490373,6/1/2023,187
404452,6/1/2023,3847
5360,6/1/2023,719
364889,6/1/2023,62
5813,6/1/2023,1800
475746,6/1/2023,1578
5539,6/1/2023,3300
99359,6/1/2023,6538
74,6/1/2023,1838
182,6/1/2023,1220
486844,6/1/2023,596
41,6/1/2023,501
194,6/1/2023,3705
245,6/1/2023,1691
7150,6/1/2023,1256
2424,6/1/2023,1385
494867,6/1/2023,4038
4215,6/1/2023,1946
488639,6/1/2023,2097
692,6/1/2023,600
2536,6/1/2023,3014
5365,6/1/2023,2280
494671,6/1/2023,321
2534,6/1/2023,3121
4504,6/1/2023,520
488772,6/1/2023,381
80,6/1/2023,1994
487747,6/1/2023,992
2451,6/1/2023,1636
6182,6/1/2023,514
1457,6/1/2023,2208
494827,6/1/2023,31
2515,6/1/2023,2543
1246,6/1/2023,4686
3580,6/1/2023,1794
5439,6/1/2023,1200
494000,6/1/2023,41
3377,6/1/2023,1593
2590,6/1/2023,3654
3042,6/1/2023,1583
488496,6/1/2023,1652
6513,6/1/2023,1060
